Selected: MPU9250
Acc:  -0.235  -0.206  +9.538  Gyr:   -0.040   +0.010   -0.004  Mag: +11.834 -30.779  +0.000
Acc:  -0.148  -0.086  +9.567  Gyr:   -0.045   +0.013   -0.009  Mag:  +9.144 -29.512  -0.174
Acc:  -0.144  -0.115  +9.457  Gyr:   -0.040   +0.014   -0.005  Mag: +11.116 -30.779  +0.348
Acc:  -0.196  -0.115  +9.419  Gyr:   -0.045   +0.015   -0.006  Mag: +12.013 -28.426  +0.174
Acc:  -0.215  -0.072  +9.558  Gyr:   -0.044   +0.012   -0.004  Mag: +10.937 -27.339  +0.174
Acc:  -0.124  -0.129  +9.524  Gyr:   -0.039   +0.016   -0.006  Mag: +10.937 -29.150  -0.522
Acc:  -0.129  -0.144  +9.548  Gyr:   -0.043   +0.011   -0.005  Mag:  +9.503 -28.788  -0.174
Acc:  -0.144  -0.120  +9.409  Gyr:   -0.044   +0.014   -0.004  Mag: +10.220 -28.063  -0.174
Acc:  -0.220  -0.120  +9.280  Gyr:   -0.042   +0.011   -0.007  Mag: +11.296 -26.977  +0.870
Acc:  -0.201  -0.134  +9.515  Gyr:   -0.038   +0.016   -0.007  Mag: +11.116 -27.882  +0.348
Acc:  -0.235  -0.225  +9.491  Gyr:   -0.045   +0.016   -0.009  Mag: +12.371 -28.788  -0.522
Acc:  -0.115  -0.096  +9.448  Gyr:   -0.048   +0.010   -0.004  Mag: +10.758 -30.779  -1.740
Acc:  -0.201  -0.168  +9.448  Gyr:   -0.042   +0.012   -0.011  Mag: +10.041 -27.158  +0.000
Acc:  -0.211  -0.115  +9.629  Gyr:   -0.039   +0.013   -0.006  Mag: +10.937 -29.150  -0.174
Acc:  -0.230  -0.105  +9.543  Gyr:   -0.040   +0.012   -0.003  Mag: +11.116 -30.055  +0.696
Acc:  -0.192  -0.148  +9.510  Gyr:   -0.043   +0.009   -0.007  Mag: +11.116 -28.969  -0.696
Acc:  -0.153  -0.134  +9.467  Gyr:   -0.039   +0.013   -0.007  Mag: +11.296 -29.512  +0.522
Acc:  -0.206  -0.105  +9.471  Gyr:   -0.045   +0.014   -0.002  Mag: +10.758 -28.607  -0.348
Acc:  -0.139  -0.168  +9.519  Gyr:   -0.044   +0.014   -0.006  Mag: +12.013 -27.701  -0.174
Acc:  -0.230  -0.158  +9.409  Gyr:   -0.045   +0.013   -0.003  Mag: +12.013 -30.236  -0.870
Acc:  -0.230  -0.201  +9.687  Gyr:   -0.045   +0.011   -0.002  Mag: +11.116 -28.245  +0.696
Acc:  -0.158  -0.134  +9.495  Gyr:   -0.047   +0.007   -0.009  Mag: +10.041 -28.969  -1.044
Acc:  -0.124  -0.120  +9.529  Gyr:   -0.040   +0.014   -0.005  Mag: +10.399 -29.693  -1.044
Acc:  -0.192  -0.096  +9.409  Gyr:   -0.042   +0.012   -0.004  Mag: +11.475 -27.158  -0.348
Acc:  -0.105  -0.230  +9.553  Gyr:   -0.040   +0.017   -0.002  Mag: +11.296 -29.512  +1.218
Acc:  -0.254  -0.172  +9.366  Gyr:   -0.044   +0.007   -0.009  Mag:  +9.682 -33.314  -5.221
Acc:  -0.144  -0.144  +9.543  Gyr:   -0.042   +0.015   -0.005  Mag: +12.730 -29.512  -0.174
Acc:  -0.163  -0.139  +9.500  Gyr:   -0.040   +0.011   -0.009  Mag: +12.013 -28.426  +0.522
Acc:  -0.153  -0.182  +9.448  Gyr:   -0.044   +0.011   -0.004  Mag: +10.220 -29.150  -0.174
Acc:  -0.225  -0.115  +9.323  Gyr:   -0.040   +0.014   -0.005  Mag: +10.937 -28.063  +0.522
Acc:  -0.192  -0.148  +9.529  Gyr:   -0.045   +0.011   -0.006  Mag: +12.013 -27.339  +0.870
Acc:  -0.139  -0.211  +9.395  Gyr:   -0.045   +0.015   -0.006  Mag: +11.296 -29.874  -0.522
Acc:  -0.192  -0.048  +9.424  Gyr:   -0.043   +0.011   -0.005  Mag: +11.834 -29.331  +0.000
Acc:  -0.201  -0.124  +9.404  Gyr:   -0.040   +0.013   -0.003  Mag: +12.909 -28.245  -1.044
Acc:  -0.215  -0.163  +9.433  Gyr:   -0.042   +0.012   -0.004  Mag: +11.475 -29.331  -0.696
Acc:  -0.148  -0.134  +9.433  Gyr:   -0.045   +0.013   -0.006  Mag: +11.834 -28.969  +0.348
Acc:  -0.134  -0.067  +9.462  Gyr:   -0.043   +0.015   -0.005  Mag: +13.268 -28.969  -1.392
Acc:  -0.144  -0.124  +9.491  Gyr:   -0.043   +0.012   -0.010  Mag: +12.192 -28.245  +1.044
Acc:  -0.129  -0.101  +9.476  Gyr:   -0.040   +0.011   -0.010  Mag: +11.296 -28.788  +1.566
Acc:  -0.148  -0.110  +9.467  Gyr:   -0.043   +0.015   -0.004  Mag: +11.475 -28.969  +1.392
Acc:  -0.196  -0.158  +9.433  Gyr:   -0.044   +0.014   -0.006  Mag:  +9.682 -27.882  -0.348
Acc:  -0.187  -0.115  +9.500  Gyr:   -0.043   +0.014   -0.001  Mag: +11.654 -29.150  -1.566
Acc:  -0.163  -0.091  +9.500  Gyr:   -0.046   +0.012   -0.009  Mag: +11.116 -29.331  -0.348
Acc:  -0.196  -0.187  +9.337  Gyr:   -0.043   +0.013   -0.005  Mag: +12.013 -31.685  +0.522
Acc:  -0.182  -0.062  +9.558  Gyr:   -0.045   +0.013   -0.005  Mag: +10.758 -30.055  +0.348
Acc:  -0.215  -0.182  +9.467  Gyr:   -0.042   +0.010   -0.004  Mag: +10.041 -27.520  +0.000
Acc:  -0.062  -0.038  +9.596  Gyr:   -0.044   +0.016   -0.004  Mag: +10.758 -29.331  -0.348
